CustomerID,BirthDate,Age,Gender,ZIP,SocioEconomicIndex,PD_Rating,CreditProductCode,IsBankCard,CardStatus,DebtHistory_1_Date,DebtHistory_1_Amount,DebtHistory_1_ReturnReason,DebtHistory_1_CollectionChannel,DebtHistory_1_CollectionChannelCode,DebtHistory_1_CollectionDays,DebtHistory_2_Date,DebtHistory_2_Amount,DebtHistory_2_ReturnReason,DebtHistory_2_CollectionChannel,DebtHistory_2_CollectionChannelCode,DebtHistory_2_CollectionDays,DebtHistory_3_Date,DebtHistory_3_Amount,DebtHistory_3_ReturnReason,DebtHistory_3_CollectionChannel,DebtHistory_3_CollectionChannelCode,DebtHistory_3_CollectionDays,DebtHistory_4_Date,DebtHistory_4_Amount,DebtHistory_4_ReturnReason,DebtHistory_4_CollectionChannel,DebtHistory_4_CollectionChannelCode,DebtHistory_4_CollectionDays,DebtHistory_5_Date,DebtHistory_5_Amount,DebtHistory_5_ReturnReason,DebtHistory_5_CollectionChannel,DebtHistory_5_CollectionChannelCode,DebtHistory_5_CollectionDays,Alert_1_Code,Alert_1_Date,Alert_2_Code,Alert_2_Date,Alert_3_Code,Alert_3_Date,Alert_4_Code,Alert_4_Date,Alert_5_Code,Alert_5_Date
300803,10/01/1990,35,Other,43023,1,Low,2,0,Blocked,13/11/2019,1900.76,TechnicalError,App,3,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,17/04/2025,195,31/01/2025
300804,08/12/1976,50,Other,93429,7,Low,2,1,Blocked,06/07/2023,7300.4,InsufficientFunds,CallCenter,3,132,20/08/2023,5625.12,InsufficientFunds,Branch,1,112,04/10/2023,8551.78,InsufficientFunds,CallCenter,2,1,18/11/2023,660.34,CardExpired,CallCenter,1,126,,,,,,,,,,,,,193,25/04/2025,156,15/01/2026
300805,27/04/1992,33,Female,72482,6,Low,2,0,Active,29/04/2022,6759.35,InsufficientFunds,CallCenter,3,130,13/06/2022,5319.31,CardExpired,CallCenter,2,55,28/07/2022,6015.08,InsufficientFunds,App,1,170,11/09/2022,2653.38,TechnicalError,Branch,3,54,,,,,,,128,04/11/2024,181,24/05/2025,,,,,191,30/06/2024
300806,18/09/1952,73,Other,38586,3,High,2,1,Blocked,09/11/2023,6853.9,InsufficientFunds,CallCenter,2,82,24/12/2023,5230.31,InsufficientFunds,App,3,119,,,,,,,,,,,,,,,,,,,163,13/07/2025,,,,,,,,
300807,12/11/1963,63,Female,11802,3,Medium,2,1,Active,19/03/2017,7578.42,InsufficientFunds,Branch,3,65,03/05/2017,8037.38,InsufficientFunds,Branch,2,59,,,,,,,,,,,,,,,,,,,,,,,130,10/10/2025,,,,
300808,17/12/1964,61,Other,45768,1,Medium,2,1,Active,30/06/2017,7624.86,CardExpired,App,1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,21/11/2024
300809,03/01/2000,25,Female,78511,8,High,3,1,Blocked,22/11/2017,9512.29,TechnicalError,App,3,165,06/01/2018,4678.7,InsufficientFunds,App,2,125,20/02/2018,9789.27,InsufficientFunds,Branch,3,121,,,,,,,,,,,,,171,30/10/2024,,,,,,,,
300810,18/05/1986,39,Female,13041,3,High,4,0,Active,23/10/2017,3404.28,TechnicalError,Branch,2,46,07/12/2017,4976.9,CardExpired,App,3,109,21/01/2018,1219.93,CardExpired,CallCenter,1,57,07/03/2018,8660.08,TechnicalError,App,3,37,21/04/2018,6102.5,TechnicalError,App,1,74,194,06/08/2024,162,19/01/2025,191,23/08/2024,,,,
300811,02/03/1963,63,Other,97592,5,Medium,1,1,Active,13/03/2023,7377.22,CardExpired,App,1,104,27/04/2023,6920.88,CardExpired,App,1,47,11/06/2023,4449.31,CardExpired,Branch,1,14,26/07/2023,7226.86,TechnicalError,App,2,73,,,,,,,168,25/06/2025,115,20/02/2026,,,,,,
300812,11/03/1964,62,Other,66806,1,High,2,1,Expired,12/06/2020,4015.94,TechnicalError,App,2,90,27/07/2020,8969.41,TechnicalError,App,1,85,10/09/2020,5881.8,CardExpired,App,1,85,,,,,,,,,,,,,149,28/07/2025,,,,,158,07/03/2026,,
300813,08/05/1964,62,Female,60349,1,Medium,4,0,Blocked,02/08/2017,1080.91,CardExpired,App,2,12,16/09/2017,7659.12,CardExpired,App,3,133,31/10/2017,5305.99,InsufficientFunds,Branch,1,78,15/12/2017,2492.97,CardExpired,Branch,1,89,29/01/2018,2666.37,InsufficientFunds,Branch,1,74,,,,,,,,,,
300814,24/07/1961,65,Other,68344,3,Medium,3,1,Blocked,16/12/2019,1565.8,TechnicalError,Branch,1,122,30/01/2020,1811.76,InsufficientFunds,Branch,2,90,15/03/2020,9445.03,TechnicalError,App,2,6,29/04/2020,1733.97,TechnicalError,CallCenter,2,100,,,,,,,,,,,,,150,18/11/2025,152,05/05/2026
300815,12/03/1966,59,Other,96000,7,Medium,4,1,Active,10/11/2021,6469.39,InsufficientFunds,Branch,1,76,25/12/2021,3827.35,InsufficientFunds,App,1,123,08/02/2022,3261.45,CardExpired,Branch,1,164,25/03/2022,1135.83,InsufficientFunds,CallCenter,3,108,,,,,,,,,,,173,08/05/2025,,,,
300816,22/10/1980,45,Other,37905,8,Medium,4,0,Active,24/06/2018,4378.3,InsufficientFunds,CallCenter,2,152,08/08/2018,3747.35,CardExpired,CallCenter,1,116,22/09/2018,5443.22,InsufficientFunds,CallCenter,2,94,06/11/2018,2940.82,InsufficientFunds,CallCenter,3,67,21/12/2018,8790.75,CardExpired,CallCenter,2,169,,,177,14/06/2025,,,154,31/08/2024,,
300817,21/12/1973,52,Female,89897,4,Medium,3,1,Active,25/05/2020,5187.58,TechnicalError,Branch,1,17,09/07/2020,6704.75,TechnicalError,CallCenter,3,141,,,,,,,,,,,,,,,,,,,,,102,23/10/2025,,,168,10/10/2025,,
300818,17/03/1989,37,Male,17831,6,Low,3,1,Active,23/06/2024,987.69,TechnicalError,CallCenter,2,8,07/08/2024,9028.3,InsufficientFunds,Branch,2,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300819,15/08/1996,29,Male,23436,7,Low,4,0,Expired,21/05/2022,4690.98,CardExpired,Branch,3,53,05/07/2022,7796.01,CardExpired,App,2,110,19/08/2022,3011.95,CardExpired,App,1,53,03/10/2022,1720.71,CardExpired,CallCenter,3,105,17/11/2022,9246.18,InsufficientFunds,CallCenter,1,94,,,136,26/06/2024,,,117,24/03/2024,194,17/11/2024
300820,26/08/1951,75,Female,82473,6,Low,2,1,Active,21/11/2021,6241.84,CardExpired,CallCenter,1,126,05/01/2022,8267.21,CardExpired,Branch,2,116,19/02/2022,6263.12,TechnicalError,CallCenter,2,90,05/04/2022,2312.71,CardExpired,App,3,139,,,,,,,,,,,,,,,,
300821,07/12/1982,44,Other,91351,2,High,3,0,Blocked,10/07/2017,5349.12,TechnicalError,Branch,2,154,24/08/2017,379.69,TechnicalError,Branch,3,49,08/10/2017,8878.77,CardExpired,Branch,3,75,,,,,,,,,,,,,,,157,30/09/2025,,,,,187,13/10/2025
300822,05/06/1969,56,Male,22253,3,Low,2,0,Expired,26/08/2018,5193.76,InsufficientFunds,App,2,13,10/10/2018,3694.9,TechnicalError,App,2,174,24/11/2018,1955.63,CardExpired,App,3,126,08/01/2019,5488.35,TechnicalError,CallCenter,1,135,,,,,,,113,10/06/2025,,,,,,,,
300823,22/03/1996,29,Other,37471,1,Low,1,1,Active,10/02/2020,4132.81,CardExpired,CallCenter,2,44,26/03/2020,1795.44,TechnicalError,CallCenter,1,141,10/05/2020,8935.01,CardExpired,Branch,1,156,24/06/2020,403.59,CardExpired,Branch,1,84,08/08/2020,9337.49,InsufficientFunds,Branch,3,114,,,,,135,10/10/2024,,,168,10/05/2025
300824,02/11/1974,51,Female,33221,3,Medium,3,0,Blocked,19/05/2022,6599.05,InsufficientFunds,App,2,96,03/07/2022,1337.16,TechnicalError,CallCenter,1,80,17/08/2022,9944.79,CardExpired,CallCenter,2,175,01/10/2022,3334.07,CardExpired,App,2,146,,,,,,,140,05/05/2025,,,176,11/09/2025,,,142,30/12/2024
300825,04/08/1993,32,Other,93607,7,Medium,3,0,Blocked,21/07/2021,2865.75,InsufficientFunds,CallCenter,3,87,04/09/2021,3921.27,InsufficientFunds,App,1,115,19/10/2021,6757.37,TechnicalError,Branch,2,118,03/12/2021,426.46,TechnicalError,CallCenter,3,74,,,,,,,157,11/07/2024,,,130,11/09/2024,,,,
300826,10/02/1969,56,Female,42962,2,Medium,2,0,Expired,01/03/2017,8370.35,InsufficientFunds,Branch,1,137,15/04/2017,7934.21,TechnicalError,CallCenter,3,138,30/05/2017,2800.12,CardExpired,Branch,3,107,14/07/2017,9357.83,TechnicalError,App,2,38,,,,,,,186,15/04/2024,,,,,,,,
300827,14/07/1985,40,Other,68797,3,High,3,0,Blocked,10/11/2016,6402.49,TechnicalError,CallCenter,2,91,25/12/2016,7896.77,CardExpired,Branch,2,13,08/02/2017,4632.09,InsufficientFunds,App,3,126,25/03/2017,944.5,CardExpired,CallCenter,3,99,,,,,,,146,11/01/2025,142,17/09/2025,,,129,15/03/2025,138,30/11/2024
300828,04/02/1957,68,Other,78341,4,Low,2,0,Active,16/05/2020,6658.15,InsufficientFunds,CallCenter,2,109,30/06/2020,9883.66,CardExpired,CallCenter,3,37,14/08/2020,5187.41,InsufficientFunds,CallCenter,1,38,28/09/2020,54.84,InsufficientFunds,Branch,1,57,,,,,,,114,17/02/2025,,,155,24/11/2024,,,,
300829,16/11/1947,78,Male,60315,2,Medium,3,1,Blocked,16/07/2018,4733.8,InsufficientFunds,Branch,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,136,30/03/2025,188,04/01/2025,,,,
300830,16/10/1980,45,Male,80581,2,High,3,0,Active,09/12/2016,2446.81,CardExpired,App,1,83,23/01/2017,9278.4,CardExpired,Branch,2,49,09/03/2017,323.97,CardExpired,CallCenter,2,102,,,,,,,,,,,,,170,23/07/2024,,,197,30/06/2025,,,,
300831,21/01/1983,42,Other,80618,3,Low,4,0,Expired,03/05/2015,3252.62,TechnicalError,CallCenter,2,118,,,,,,,,,,,,,,,,,,,,,,,,,120,23/06/2024,,,154,30/07/2024,,,102,13/02/2025
300832,02/09/1978,47,Female,98089,8,High,3,0,Blocked,06/12/2022,1358.36,TechnicalError,CallCenter,1,15,20/01/2023,2717.21,InsufficientFunds,Branch,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,153,01/07/2024
300833,27/02/2001,24,Other,59029,5,High,2,1,Expired,01/08/2016,3578.03,TechnicalError,Branch,3,114,15/09/2016,1985.96,InsufficientFunds,CallCenter,2,142,,,,,,,,,,,,,,,,,,,,,,,171,27/05/2024,,,,
300834,07/03/1997,28,Male,50427,8,Low,4,1,Expired,21/05/2015,6760.28,TechnicalError,CallCenter,2,140,05/07/2015,1382.48,TechnicalError,App,1,168,19/08/2015,5296.43,TechnicalError,CallCenter,2,52,03/10/2015,7102.98,TechnicalError,CallCenter,3,170,17/11/2015,7660.54,TechnicalError,CallCenter,2,144,,,,,128,25/02/2024,146,24/10/2024,,
300835,02/06/1974,52,Male,27993,6,Medium,2,0,Expired,08/03/2021,1813.94,CardExpired,App,2,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,09/01/2026,170,26/08/2025,,
300836,13/01/1966,59,Other,10572,3,Medium,1,0,Blocked,15/09/2017,7714.65,TechnicalError,CallCenter,1,89,30/10/2017,3748.47,InsufficientFunds,CallCenter,2,27,14/12/2017,609.59,CardExpired,Branch,1,38,28/01/2018,6984.38,InsufficientFunds,App,2,99,,,,,,,191,02/01/2025,,,194,17/01/2024,,,,
300837,26/06/1961,64,Female,64771,6,High,1,1,Expired,07/11/2016,9382.49,CardExpired,App,2,19,22/12/2016,5126.84,InsufficientFunds,App,3,156,05/02/2017,9915.99,CardExpired,CallCenter,2,72,,,,,,,,,,,,,,,,,,,,,,
300838,13/05/1981,45,Female,66069,2,High,1,1,Active,06/10/2021,5298.42,InsufficientFunds,App,3,76,20/11/2021,8426.94,CardExpired,Branch,1,115,04/01/2022,9132.15,TechnicalError,CallCenter,2,101,18/02/2022,7444.75,InsufficientFunds,CallCenter,1,54,,,,,,,,,,,,,,,,
300839,22/02/1977,49,Male,67094,1,Low,4,1,Active,18/07/2016,4621.27,CardExpired,CallCenter,3,9,,,,,,,,,,,,,,,,,,,,,,,,,139,08/03/2026,,,,,,,,
300840,03/09/1951,74,Other,23428,9,High,4,1,Expired,13/09/2022,1115.57,CardExpired,App,1,84,28/10/2022,6207.4,CardExpired,Branch,2,62,12/12/2022,8787.34,CardExpired,CallCenter,1,164,26/01/2023,9660.99,TechnicalError,App,1,117,,,,,,,199,01/06/2025,,,,,155,14/03/2025,136,18/03/2025
300841,06/12/1953,73,Male,28511,6,Medium,4,1,Blocked,13/06/2025,9855.18,TechnicalError,Branch,1,33,28/07/2025,5823.58,CardExpired,CallCenter,2,144,,,,,,,,,,,,,,,,,,,,,,,,,106,22/05/2025,131,19/08/2025
300842,12/11/2005,20,Female,16277,3,Medium,4,0,Active,21/10/2022,6114.73,TechnicalError,CallCenter,3,136,05/12/2022,6532.61,InsufficientFunds,Branch,2,162,19/01/2023,3166.81,InsufficientFunds,CallCenter,2,151,05/03/2023,5319.98,CardExpired,App,3,140,,,,,,,152,22/12/2024,,,,,,,,
300843,25/10/1949,76,Male,87283,2,High,4,0,Blocked,29/05/2021,7392.01,InsufficientFunds,CallCenter,3,170,13/07/2021,5367.92,CardExpired,Branch,3,17,27/08/2021,2105.88,InsufficientFunds,App,1,23,11/10/2021,5723.09,InsufficientFunds,CallCenter,2,106,,,,,,,143,06/04/2025,185,05/07/2024,150,24/11/2024,157,19/03/2025,134,19/09/2024
300844,23/10/1985,40,Other,90131,1,Low,2,1,Expired,16/11/2018,4646.2,CardExpired,CallCenter,2,175,31/12/2018,8531.56,TechnicalError,Branch,1,57,,,,,,,,,,,,,,,,,,,,,192,26/03/2025,,,,,190,20/09/2024
300845,05/01/1993,33,Female,16522,2,High,4,0,Expired,25/11/2019,3919.73,InsufficientFunds,Branch,1,154,09/01/2020,3905.37,TechnicalError,App,1,83,23/02/2020,8436.73,TechnicalError,CallCenter,2,51,,,,,,,,,,,,,,,,,,,,,,
300846,01/12/1977,49,Other,98415,1,High,3,0,Active,25/08/2019,8355.5,TechnicalError,Branch,3,31,09/10/2019,2502.69,InsufficientFunds,Branch,1,141,23/11/2019,8784.93,InsufficientFunds,App,2,165,07/01/2020,2900.43,InsufficientFunds,CallCenter,2,120,,,,,,,,,,,,,,,138,23/06/2025
300847,20/03/1956,69,Male,36454,2,High,3,0,Expired,03/11/2023,9711.6,TechnicalError,App,1,158,18/12/2023,8652.72,InsufficientFunds,CallCenter,3,80,,,,,,,,,,,,,,,,,,,,,179,08/04/2024,109,29/07/2024,183,23/02/2024,155,11/03/2024
300848,06/03/1967,58,Male,90276,7,Medium,3,1,Blocked,20/11/2019,6266.38,TechnicalError,CallCenter,2,62,04/01/2020,5228.48,TechnicalError,CallCenter,2,111,18/02/2020,3350.12,TechnicalError,Branch,1,34,03/04/2020,8585.32,InsufficientFunds,Branch,1,49,18/05/2020,2797,InsufficientFunds,Branch,2,56,107,15/11/2025,,,133,29/07/2025,,,,
300849,10/09/1948,77,Other,33592,3,Medium,3,0,Active,30/01/2025,6005.53,TechnicalError,Branch,3,144,16/03/2025,3500.52,TechnicalError,App,1,166,30/04/2025,1699.95,TechnicalError,App,1,94,14/06/2025,8993.05,CardExpired,Branch,2,20,,,,,,,112,03/08/2025,,,,,,,,
300850,24/11/1981,45,Male,22622,1,High,1,1,Blocked,17/01/2024,5895.08,TechnicalError,Branch,1,63,02/03/2024,9637.47,CardExpired,CallCenter,1,86,,,,,,,,,,,,,,,,,,,,,121,12/05/2025,,,,,195,18/07/2025
300851,09/07/1978,47,Male,45813,4,Low,4,1,Blocked,17/05/2017,2764.46,InsufficientFunds,App,1,75,01/07/2017,2431.35,InsufficientFunds,App,2,81,15/08/2017,9431.65,TechnicalError,Branch,3,178,29/09/2017,584.16,TechnicalError,CallCenter,1,163,,,,,,,145,30/07/2025,,,,,,,,
300852,05/03/1958,67,Female,40140,7,High,2,0,Active,06/03/2020,9888.5,InsufficientFunds,CallCenter,3,46,20/04/2020,50.43,InsufficientFunds,App,1,21,04/06/2020,1829.13,TechnicalError,App,3,38,19/07/2020,2770.35,CardExpired,CallCenter,3,42,,,,,,,,,116,16/12/2024,,,,,108,01/01/2025
300853,16/07/1957,68,Female,49792,9,Low,3,0,Blocked,14/01/2018,3867.62,InsufficientFunds,Branch,1,120,28/02/2018,8094.72,CardExpired,App,3,103,14/04/2018,6493.33,TechnicalError,App,3,130,29/05/2018,1145.54,CardExpired,Branch,3,36,13/07/2018,7337.76,TechnicalError,CallCenter,1,32,129,08/12/2024,,,,,,,172,12/02/2025
300854,07/01/2005,21,Other,78387,7,Medium,3,1,Active,27/11/2018,2409.27,CardExpired,App,1,179,11/01/2019,7314.49,TechnicalError,Branch,3,33,25/02/2019,6093.71,TechnicalError,CallCenter,1,139,,,,,,,,,,,,,180,28/12/2025,156,03/03/2025,,,169,26/02/2025,,
300855,12/11/2006,20,Female,37091,3,Medium,3,1,Active,30/10/2019,892.38,CardExpired,App,2,116,14/12/2019,2822.73,TechnicalError,CallCenter,3,47,28/01/2020,8936.79,TechnicalError,Branch,1,23,13/03/2020,2277.55,TechnicalError,App,2,43,,,,,,,,,131,26/07/2025,,,,,127,07/06/2025
300856,22/01/1957,68,Other,56511,2,Low,2,1,Blocked,13/09/2019,884.72,TechnicalError,Branch,2,107,28/10/2019,3450.96,InsufficientFunds,CallCenter,1,101,12/12/2019,523.33,InsufficientFunds,App,3,5,26/01/2020,3627.12,TechnicalError,App,1,33,11/03/2020,2928.61,CardExpired,App,3,30,112,19/07/2024,188,23/12/2024,190,16/01/2024,120,24/10/2024,,
300857,07/02/1941,84,Male,20216,3,Medium,2,0,Expired,20/03/2023,3636.2,InsufficientFunds,CallCenter,1,89,04/05/2023,4355.42,TechnicalError,App,3,108,,,,,,,,,,,,,,,,,,,124,28/08/2025,121,13/12/2024,,,160,29/10/2025,,
300858,19/10/1968,58,Male,40795,8,High,1,0,Active,14/10/2023,8635.37,TechnicalError,Branch,1,13,28/11/2023,9758.6,TechnicalError,App,2,5,12/01/2024,1999.76,TechnicalError,Branch,2,33,26/02/2024,7155.28,TechnicalError,Branch,2,38,11/04/2024,5734.72,TechnicalError,CallCenter,1,173,,,191,06/07/2025,125,24/03/2026,,,,
300859,18/07/1991,34,Male,47209,1,High,4,0,Blocked,21/12/2014,6885.53,CardExpired,Branch,3,163,04/02/2015,2286.62,InsufficientFunds,App,3,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300860,17/03/1949,76,Male,24438,5,High,1,0,Blocked,28/03/2016,2309.83,CardExpired,App,3,67,12/05/2016,1442.5,InsufficientFunds,App,1,145,26/06/2016,9803.35,TechnicalError,CallCenter,2,23,,,,,,,,,,,,,140,05/10/2025,,,135,11/09/2025,187,26/12/2024,,
300861,25/07/1954,71,Female,51216,4,Low,4,1,Expired,17/04/2019,2325.81,CardExpired,Branch,3,33,01/06/2019,860.98,InsufficientFunds,App,1,42,16/07/2019,7349.54,TechnicalError,App,1,90,30/08/2019,7018.75,TechnicalError,CallCenter,3,18,,,,,,,116,14/02/2025,,,,,199,27/02/2025,178,08/03/2025
300862,24/01/1976,49,Other,52128,4,Low,3,1,Active,23/10/2018,5214.84,CardExpired,App,3,119,07/12/2018,3261.17,CardExpired,CallCenter,2,80,21/01/2019,3940.83,CardExpired,CallCenter,2,3,07/03/2019,7954.03,TechnicalError,CallCenter,2,22,,,,,,,143,01/12/2024,,,145,24/06/2025,,,,
300863,14/12/2004,21,Other,80819,2,Low,1,1,Expired,03/10/2015,9013.09,InsufficientFunds,CallCenter,3,139,17/11/2015,9921.59,TechnicalError,CallCenter,2,93,01/01/2016,7041.64,InsufficientFunds,App,1,153,,,,,,,,,,,,,,,120,20/03/2025,159,22/06/2025,,,167,21/11/2024
300864,10/04/1963,63,Male,33740,3,Low,2,1,Blocked,12/10/2020,8868.25,CardExpired,Branch,3,84,26/11/2020,9960.64,InsufficientFunds,Branch,2,1,10/01/2021,6847.96,InsufficientFunds,CallCenter,1,5,,,,,,,,,,,,,,,,,,,100,10/02/2026,192,05/12/2025
300865,09/04/1989,36,Other,60840,5,Medium,3,1,Blocked,14/09/2020,8049.7,TechnicalError,App,2,1,29/10/2020,6301.9,InsufficientFunds,CallCenter,1,142,13/12/2020,5016.39,InsufficientFunds,App,1,49,,,,,,,,,,,,,116,10/07/2024,,,,,101,04/07/2024,112,13/02/2025
300866,16/10/1977,48,Male,52473,7,Medium,4,0,Expired,01/06/2022,5826.45,CardExpired,CallCenter,3,91,16/07/2022,5385.48,CardExpired,CallCenter,3,119,30/08/2022,8860.66,CardExpired,App,1,120,14/10/2022,7341.69,TechnicalError,CallCenter,3,87,,,,,,,,,,,,,,,,
300867,16/11/1999,26,Other,87477,1,High,4,1,Blocked,04/01/2022,7009.41,TechnicalError,Branch,1,53,18/02/2022,9764.88,TechnicalError,App,1,44,04/04/2022,5939.91,CardExpired,App,3,55,,,,,,,,,,,,,123,16/01/2025,,,100,02/11/2024,,,,
300868,08/10/1965,60,Female,82089,4,Medium,1,0,Blocked,14/01/2024,671.33,CardExpired,CallCenter,3,98,28/02/2024,2287.38,CardExpired,CallCenter,1,5,13/04/2024,5301.21,CardExpired,Branch,3,83,28/05/2024,2117.67,TechnicalError,App,2,86,,,,,,,,,,,,,,,169,15/02/2025
300869,04/02/2004,22,Female,59555,4,Medium,4,1,Blocked,29/06/2025,4216.24,InsufficientFunds,CallCenter,3,159,13/08/2025,6506.98,TechnicalError,Branch,3,26,27/09/2025,995.64,CardExpired,CallCenter,1,47,11/11/2025,3452.58,InsufficientFunds,CallCenter,1,48,,,,,,,,,152,15/03/2026,,,,,,
300870,09/05/1953,73,Male,65409,7,Medium,2,1,Expired,22/08/2022,5773.04,CardExpired,CallCenter,3,105,06/10/2022,2593.84,InsufficientFunds,App,2,44,20/11/2022,66.05,InsufficientFunds,App,3,35,,,,,,,,,,,,,180,02/07/2025,,,,,137,30/01/2026,,
300871,11/11/1968,57,Female,57710,8,Medium,3,1,Active,09/07/2023,8266.67,InsufficientFunds,Branch,3,175,23/08/2023,1636.1,InsufficientFunds,App,2,24,07/10/2023,6233.52,TechnicalError,CallCenter,3,99,21/11/2023,5260.21,CardExpired,Branch,2,4,,,,,,,,,,,,,115,08/11/2024,,
300872,24/07/1958,67,Female,72331,9,High,3,1,Active,23/03/2015,3712.31,CardExpired,CallCenter,3,27,07/05/2015,7841.14,TechnicalError,App,1,171,21/06/2015,5363.64,TechnicalError,App,1,1,05/08/2015,4442.29,TechnicalError,Branch,3,161,,,,,,,,,170,31/01/2025,176,22/03/2024,,,126,20/10/2024
300873,04/02/1941,84,Female,37273,4,Low,1,0,Expired,11/03/2022,4367.72,InsufficientFunds,Branch,2,12,25/04/2022,8859.28,TechnicalError,App,1,144,,,,,,,,,,,,,,,,,,,140,17/10/2024,,,,,,,,
300874,17/11/1955,71,Female,60909,8,High,3,0,Blocked,10/04/2025,1153.57,InsufficientFunds,Branch,3,81,25/05/2025,6745.94,InsufficientFunds,App,2,138,09/07/2025,6662.88,TechnicalError,App,3,117,23/08/2025,1597.6,InsufficientFunds,CallCenter,1,76,,,,,,,158,18/05/2025,194,10/02/2025,162,30/10/2025,139,02/05/2025,,
300875,18/02/1958,67,Other,41494,8,Low,3,0,Active,28/12/2021,319.19,TechnicalError,Branch,3,154,11/02/2022,8669.9,CardExpired,App,1,110,28/03/2022,4470.64,TechnicalError,Branch,1,13,12/05/2022,4653.53,CardExpired,App,2,179,,,,,,,,,178,04/06/2025,162,03/06/2025,,,,
300876,04/12/1953,72,Male,17867,9,High,4,1,Expired,11/06/2021,188.44,TechnicalError,App,3,5,26/07/2021,7127.81,TechnicalError,Branch,3,15,,,,,,,,,,,,,,,,,,,124,07/03/2025,,,,,,,,
300877,16/08/1964,61,Female,23552,8,High,1,1,Blocked,16/10/2025,2802.06,InsufficientFunds,Branch,2,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,04/11/2025,,
300878,25/09/1991,35,Male,72551,8,Medium,4,0,Blocked,29/08/2019,9154.71,CardExpired,App,3,110,,,,,,,,,,,,,,,,,,,,,,,,,,,155,09/03/2025,129,11/05/2025,,,,
300879,07/06/1944,81,Male,44149,5,Low,2,1,Active,17/03/2023,9326.9,CardExpired,CallCenter,3,112,,,,,,,,,,,,,,,,,,,,,,,,,,,121,16/04/2025,,,183,31/03/2025,,
300880,18/05/2006,20,Male,70212,5,Medium,1,1,Active,29/07/2023,580.08,TechnicalError,Branch,1,77,,,,,,,,,,,,,,,,,,,,,,,,,176,30/05/2025,124,14/09/2025,,,165,30/10/2025,119,26/05/2025
300881,15/05/1968,57,Female,46487,6,Medium,2,0,Active,10/03/2023,2857.73,TechnicalError,Branch,3,26,24/04/2023,8322.17,TechnicalError,Branch,3,41,08/06/2023,6690.23,InsufficientFunds,CallCenter,3,32,23/07/2023,8923.88,InsufficientFunds,App,1,18,06/09/2023,2107.13,TechnicalError,Branch,2,139,,,,,,,142,04/09/2024,,
300882,07/05/1964,62,Male,86545,5,High,4,1,Blocked,25/12/2020,3087.18,TechnicalError,App,1,78,08/02/2021,4570.58,CardExpired,Branch,2,39,25/03/2021,9254.11,CardExpired,CallCenter,2,67,09/05/2021,371.36,CardExpired,CallCenter,2,124,23/06/2021,7621.35,InsufficientFunds,CallCenter,1,131,,,,,,,,,131,14/03/2026
300883,14/02/1942,83,Male,13989,6,High,1,1,Expired,16/04/2023,2486.06,InsufficientFunds,CallCenter,2,42,31/05/2023,2273.85,CardExpired,App,2,136,15/07/2023,723.77,TechnicalError,Branch,3,7,,,,,,,,,,,,,155,03/07/2025,139,15/04/2025,,,100,18/02/2025,181,10/10/2024
300884,01/12/1982,43,Female,17497,3,High,1,0,Active,22/05/2018,8508.06,InsufficientFunds,App,2,62,,,,,,,,,,,,,,,,,,,,,,,,,126,07/08/2024,180,08/10/2024,199,26/01/2025,,,,
300885,06/09/1983,42,Male,60638,3,Medium,1,1,Blocked,26/03/2019,3146.36,CardExpired,App,2,70,10/05/2019,5558.61,CardExpired,App,3,133,24/06/2019,2890.41,CardExpired,CallCenter,2,11,08/08/2019,3130.14,CardExpired,App,2,159,22/09/2019,1513.17,InsufficientFunds,CallCenter,1,87,,,104,25/12/2024,196,04/04/2025,,,148,15/09/2025
300886,18/03/1961,64,Female,67049,1,Low,1,0,Blocked,17/11/2019,7495,InsufficientFunds,App,2,115,01/01/2020,6463.25,InsufficientFunds,App,2,35,,,,,,,,,,,,,,,,,,,193,20/01/2025,,,,,,,159,20/06/2025
300887,26/04/1943,82,Other,94767,7,High,2,1,Active,14/06/2020,7528.77,CardExpired,CallCenter,3,140,29/07/2020,2448.18,InsufficientFunds,App,3,121,12/09/2020,9571.35,TechnicalError,App,3,125,,,,,,,,,,,,,,,,,127,11/04/2025,,,,
300888,25/07/1965,60,Female,13754,8,Medium,2,0,Active,12/04/2023,3110.99,TechnicalError,App,2,158,27/05/2023,3198.68,TechnicalError,CallCenter,2,121,11/07/2023,1521.83,TechnicalError,Branch,1,64,25/08/2023,927.41,TechnicalError,CallCenter,2,72,,,,,,,,,,,103,17/12/2024,,,105,17/02/2024
300889,14/01/1996,30,Other,62833,8,High,4,1,Blocked,07/02/2023,8439.32,TechnicalError,CallCenter,2,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,10/05/2025
